,pdb_name,has_sugar_names,has_L,has_D,type
423,1DNU,True,False,True,ALPHA-D-MANNOSE
424,1DNU,True,True,False,ALPHA-L-FUCOSE
425,1DNW,True,False,True,N-ACETYL-D-GLUCOSAMINE
426,1DNW,True,False,True,BETA-D-MANNOSE
427,1DNW,True,False,True,ALPHA-D-MANNOSE
428,1DNW,True,True,False,ALPHA-L-FUCOSE
429,1DO1,True,False,True,ALPHA-D-GLUCOSE
430,1DO3,True,False,True,ALPHA-D-GLUCOSE
431,1DO4,True,False,True,ALPHA-D-GLUCOSE
432,1DO7,True,False,True,ALPHA-D-GLUCOSE
433,1DOG,True,False,True,N-ACETYL-D-GLUCOSAMINE
434,1DOG,True,False,True,BETA-D-MANNOSE
435,1DOG,True,False,True,ALPHA-D-MANNOSE
436,1DOJ,True,False,True,N-ACETYL-D-GLUCOSAMINE
437,1DOT,True,False,True,N-ACETYL-D-GLUCOSAMINE
438,1DOT,True,True,False,ALPHA-L-FUCOSE
439,1DP4,True,False,True,N-ACETYL-D-GLUCOSAMINE
440,1DP5,True,False,True,BETA-D-MANNOSE
441,1DP5,True,False,True,ALPHA-D-MANNOSE
442,1DP5,True,False,True,N-ACETYL-D-GLUCOSAMINE
443,1DPJ,True,False,True,BETA-D-MANNOSE
444,1DPJ,True,False,True,ALPHA-D-MANNOSE
445,1DPJ,True,False,True,N-ACETYL-D-GLUCOSAMINE
446,1DQB,True,False,True,N-ACETYL-D-GLUCOSAMINE
447,1DQO,True,False,True,2-DEOXY-2-ACETAMIDO-BETA-D-GALACTOSE-4-SULFATE
448,1DR9,True,False,True,N-ACETYL-D-GLUCOSAMINE
449,1DSR,True,False,True,ALPHA-D-MANNOSE
450,1DTU,True,False,True,ALPHA-D-GLUCOSE
451,1DTU,True,False,True,6-DEOXY-ALPHA-D-GLUCOSE
452,1DTU,True,False,True,BETA-D-GLUCOSE
453,1DVA,True,False,True,BETA-D-GLUCOSE
454,1DVA,True,False,True,BETA-D-GALACTOSE
455,1DVA,True,True,False,ALPHA-L-FUCOSE
456,1DVA,True,False,True,ALPHA-D-GLUCOSE
457,1DVA,True,True,False,BETA-L-FUCOSE
458,1DWA,True,False,True,N-ACETYL-D-GLUCOSAMINE
459,1DWA,True,True,False,ALPHA-L-FUCOSE
460,1DWA,True,False,True,BETA-D-MANNOSE
461,1DWA,True,False,True,ALPHA-D-MANNOSE
462,1DWF,True,False,True,N-ACETYL-D-GLUCOSAMINE
463,1DWF,True,True,False,ALPHA-L-FUCOSE
464,1DWF,True,False,True,BETA-D-MANNOSE
465,1DWF,True,False,True,ALPHA-D-MANNOSE
466,1DWG,True,False,True,N-ACETYL-D-GLUCOSAMINE
467,1DWG,True,True,False,ALPHA-L-FUCOSE
468,1DWG,True,False,True,BETA-D-MANNOSE
469,1DWG,True,False,True,ALPHA-D-MANNOSE
470,1DWH,True,False,True,N-ACETYL-D-GLUCOSAMINE
471,1DWH,True,True,False,ALPHA-L-FUCOSE
472,1DWH,True,False,True,BETA-D-MANNOSE
473,1DWH,True,False,True,ALPHA-D-MANNOSE
474,1DWI,True,False,True,N-ACETYL-D-GLUCOSAMINE
475,1DWI,True,True,False,ALPHA-L-FUCOSE
476,1DWI,True,False,True,BETA-D-MANNOSE
477,1DWI,True,False,True,ALPHA-D-MANNOSE
478,1DWJ,True,False,True,N-ACETYL-D-GLUCOSAMINE
479,1DWJ,True,True,False,ALPHA-L-FUCOSE
480,1DWJ,True,False,True,BETA-D-MANNOSE
481,1DWJ,True,False,True,ALPHA-D-MANNOSE
482,1DX4,True,False,True,N-ACETYL-D-GLUCOSAMINE
483,1DX4,True,False,True,ALPHA-D-MANNOSE
484,1DX4,True,False,True,BETA-D-MANNOSE
485,1DX5,True,False,True,N-ACETYL-D-GLUCOSAMINE
486,1DX6,True,False,False,(-)-GALANTHAMINE
487,1DX6,True,False,True,N-ACETYL-D-GLUCOSAMINE
488,1DY4,True,False,True,N-ACETYL-D-GLUCOSAMINE
489,1DYM,True,False,True,N-ACETYL-D-GLUCOSAMINE
490,1DZE,True,False,True,ALPHA-D-GLUCOSE
491,1DZE,True,False,True,ALPHA-D-MANNOSE
492,1DZE,True,False,True,BETA-D-GALACTOSE
493,1DZG,True,False,True,N-ACETYL-D-GLUCOSAMINE
494,1DZH,True,False,True,N-ACETYL-D-GLUCOSAMINE
495,1DZH,True,False,True,BETA-D-MANNOSE
496,1DZQ,True,False,True,N-ACETYL-D-GLUCOSAMINE
497,1DZQ,True,False,True,BETA-D-GALACTOSE
498,1E03,True,False,True,N-ACETYL-D-GLUCOSAMINE
499,1E03,True,False,True,BETA-D-MANNOSE
500,1E04,True,False,True,N-ACETYL-D-GLUCOSAMINE
501,1E04,True,False,True,ALPHA-D-MANNOSE
502,1E04,True,False,True,BETA-D-MANNOSE
503,1E05,True,False,True,N-ACETYL-D-GLUCOSAMINE
504,1E05,True,False,True,ALPHA-D-MANNOSE
505,1E05,True,False,True,BETA-D-MANNOSE
506,1E05,True,False,True,BETA-D-GALACTOSE
507,1E0O,True,False,False,"N,O6-DISULFO-GLUCOSAMINE"
508,1E1F,True,False,True,PARA-NITROPHENYL 1-THIO-BETA-D-GLUCOPYRANOSIDE
509,1E1Y,True,False,True,ALPHA-D-GLUCOSE
510,1E1Z,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
511,1E2S,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
512,1E33,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
513,1E3C,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
514,1E3Q,True,False,True,N-ACETYL-D-GLUCOSAMINE
515,1E3Z,True,False,False,"4,6-DIDEOXYGLUCOSE"
516,1E3Z,True,False,True,ALPHA-D-GLUCOSE
517,1E40,True,False,True,ALPHA-D-GLUCOSE
518,1E4I,True,False,True,2-deoxy-2-fluoro-alpha-D-glucopyranose
519,1E4I,True,False,True,"2,4-DINITROPHENYL 2-DEOXY-2-FLUORO-BETA-D-GLUCOPYRANOSIDE"
520,1E4K,True,False,True,N-ACETYL-D-GLUCOSAMINE
521,1E4K,True,True,False,ALPHA-L-FUCOSE
522,1E4K,True,False,True,BETA-D-MANNOSE
523,1E4K,True,False,True,ALPHA-D-MANNOSE
524,1E4K,True,False,False,ALPHA D-GALACTOSE
525,1E4K,True,True,False,BETA-L-FUCOSE
526,1E4K,True,False,True,BETA-D-GALACTOSE
527,1E4M,True,False,True,N-ACETYL-D-GLUCOSAMINE
528,1E4M,True,True,False,ALPHA-L-FUCOSE
529,1E4M,True,False,True,BETA-D-MANNOSE
530,1E4M,True,False,True,ALPHA-D-MANNOSE
531,1E4O,True,False,True,BETA-D-GLUCOSE
532,1E4O,True,False,True,ALPHA-D-GLUCOSE
533,1E55,True,False,True,BETA-D-GLUCOSE
534,1E56,True,False,True,BETA-D-GLUCOSE
535,1E5J,True,False,True,ALPHA-D-GLUCOSE
536,1E5J,True,False,True,4-DEOXY-4-THIO-BETA-D-GLUCOPYRANOSE
537,1E5J,True,False,False,O1-METHYL-GLUCOSE
538,1E66,True,False,True,N-ACETYL-D-GLUCOSAMINE
539,1E6N,True,False,True,N-ACETYL-D-GLUCOSAMINE
540,1E6Q,True,False,True,N-ACETYL-D-GLUCOSAMINE
541,1E6Q,True,True,False,ALPHA-L-FUCOSE
542,1E6Q,True,False,True,BETA-D-MANNOSE
543,1E6Q,True,False,True,ALPHA-D-MANNOSE
544,1E6S,True,False,True,N-ACETYL-D-GLUCOSAMINE
545,1E6S,True,True,False,ALPHA-L-FUCOSE
546,1E6S,True,False,True,BETA-D-MANNOSE
547,1E6S,True,False,True,ALPHA-D-MANNOSE
548,1E6X,True,False,True,N-ACETYL-D-GLUCOSAMINE
549,1E6X,True,True,False,ALPHA-L-FUCOSE
550,1E6X,True,False,True,BETA-D-MANNOSE
551,1E6X,True,False,True,ALPHA-D-MANNOSE
552,1E6Z,True,False,True,"2-METHYL-4,5-DIHYDRO-(1,2-DIDEOXY-ALPHA-D-GLUCOPYRANOSO)[2,1-D]-1,3-OXAZOLE"
553,1E6Z,True,False,True,N-ACETYL-D-GLUCOSAMINE
554,1E70,True,False,True,N-ACETYL-D-GLUCOSAMINE
555,1E70,True,True,False,ALPHA-L-FUCOSE
556,1E70,True,False,True,BETA-D-MANNOSE
557,1E70,True,False,True,ALPHA-D-MANNOSE
558,1E70,True,False,True,2-deoxy-2-fluoro-alpha-D-glucopyranose
559,1E71,True,False,True,N-ACETYL-D-GLUCOSAMINE
560,1E71,True,True,False,ALPHA-L-FUCOSE
561,1E71,True,False,True,BETA-D-MANNOSE
562,1E71,True,False,True,ALPHA-D-MANNOSE
563,1E72,True,False,True,N-ACETYL-D-GLUCOSAMINE
564,1E72,True,True,False,ALPHA-L-FUCOSE
565,1E72,True,False,True,BETA-D-MANNOSE
566,1E72,True,False,True,ALPHA-D-MANNOSE
567,1E73,True,False,True,N-ACETYL-D-GLUCOSAMINE
568,1E73,True,True,False,ALPHA-L-FUCOSE
569,1E73,True,False,True,BETA-D-MANNOSE
570,1E73,True,False,True,ALPHA-D-MANNOSE
571,1E73,True,False,True,2-deoxy-2-fluoro-alpha-D-glucopyranose
572,1E77,True,False,True,BETA-D-GLUCOSE-6-PHOSPHATE
573,1E7Y,True,False,True,BETA-D-GLUCOSE-6-PHOSPHATE
574,1E88,True,False,True,N-ACETYL-D-GLUCOSAMINE
575,1E8B,True,False,True,N-ACETYL-D-GLUCOSAMINE
576,1E8T,True,False,True,N-ACETYL-D-GLUCOSAMINE
577,1E8U,True,False,True,N-ACETYL-D-GLUCOSAMINE
578,1E8V,True,False,True,N-ACETYL-D-GLUCOSAMINE
579,1E9J,True,False,True,N-ACETYL-D-GLUCOSAMINE
580,1E9L,True,False,False,D-GLUCOSAMINE
581,1EA5,True,False,True,N-ACETYL-D-GLUCOSAMINE
582,1EBV,True,False,True,N-ACETYL-D-GLUCOSAMINE
583,1ECE,True,False,True,BETA-D-GLUCOSE
584,1ECQ,True,False,False,4-DEOXYGLUCARATE
585,1ECY,True,False,True,ALPHA-D-GLUCOSE
586,1ECY,True,False,True,BETA-D-GLUCOSE
587,1ECZ,True,False,False,B-OCTYLGLUCOSIDE
588,1EEF,True,False,False,ALPHA D-GALACTOSE
589,1EEI,True,False,True,METANITROPHENYL-ALPHA-D-GALACTOSIDE
590,1EFI,True,False,True,4'-AMINOPHENYL-ALPHA-D-GALACTOPYRANOSIDE
591,1EG1,True,False,True,N-ACETYL-D-GLUCOSAMINE
592,1EGJ,True,False,True,N-ACETYL-D-GLUCOSAMINE
593,1EGN,True,False,True,N-ACETYL-D-GLUCOSAMINE
594,1EH5,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
595,1EH5,True,False,True,N-ACETYL-D-GLUCOSAMINE
596,1EHH,True,False,True,N-ACETYL-D-GLUCOSAMINE
597,1EHK,True,False,False,B-NONYLGLUCOSIDE
598,1EHN,True,False,True,N-ACETYL-D-GLUCOSAMINE
599,1EI9,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
600,1EI9,True,False,True,N-ACETYL-D-GLUCOSAMINE
601,1EIB,True,False,True,N-ACETYL-D-GLUCOSAMINE
602,1EK6,True,False,False,URIDINE-5'-DIPHOSPHATE-GLUCOSE
603,1ELJ,True,False,True,ALPHA-D-GLUCOSE
604,1ELV,True,False,True,N-ACETYL-D-GLUCOSAMINE
605,1ELV,True,True,False,ALPHA-L-FUCOSE
606,1EM6,True,False,True,1-N-ACETYL-BETA-D-GLUCOSAMINE
607,1EN2,True,False,True,N-ACETYL-D-GLUCOSAMINE
608,1ENM,True,False,True,N-ACETYL-D-GLUCOSAMINE
609,1EO5,True,False,True,BETA-D-GLUCOSE
610,1EO5,True,False,True,ALPHA-D-GLUCOSE
611,1EO7,True,False,True,ALPHA-D-GLUCOSE
612,1EO8,True,False,True,N-ACETYL-D-GLUCOSAMINE
613,1EO8,True,False,True,ALPHA-D-MANNOSE
614,1EOM,True,False,True,N-ACETYL-D-GLUCOSAMINE
615,1EOM,True,False,True,ALPHA-D-MANNOSE
616,1EOM,True,False,True,BETA-D-GALACTOSE
617,1EQ2,True,False,False,ADENOSINE-5'-DIPHOSPHATE-GLUCOSE
618,1EQG,True,False,True,N-ACETYL-D-GLUCOSAMINE
619,1EQG,True,False,False,B-OCTYLGLUCOSIDE
620,1EQH,True,False,True,N-ACETYL-D-GLUCOSAMINE
621,1EQH,True,False,False,B-OCTYLGLUCOSIDE
622,1ETH,True,False,True,N-ACETYL-D-GLUCOSAMINE
623,1ETH,True,False,True,BETA-D-MANNOSE
624,1EU1,True,False,True,ALPHA-D-GLUCOSE
625,1EUF,True,False,True,N-ACETYL-D-GLUCOSAMINE
626,1EUU,True,False,True,BETA-D-GALACTOSE
627,1EVE,True,False,True,N-ACETYL-D-GLUCOSAMINE
628,1EW2,True,False,True,N-ACETYL-D-GLUCOSAMINE
629,1EWK,True,False,True,N-ACETYL-D-GLUCOSAMINE
630,1EWT,True,False,True,N-ACETYL-D-GLUCOSAMINE
631,1EX1,True,False,True,N-ACETYL-D-GLUCOSAMINE
632,1EX1,True,False,True,ALPHA-D-MANNOSE
633,1EX1,True,False,True,ALPHA-D-FUCOSE
634,1EX1,True,False,True,ALPHA-D-GLUCOSE
635,1EXP,True,False,True,BETA-D-GLUCOSE
636,1EXP,True,False,True,2-deoxy-2-fluoro-alpha-D-glucopyranose
637,1EXV,True,False,True,1-N-ACETYL-BETA-D-GLUCOSAMINE
638,1EXW,True,False,True,N-ACETYL-D-GLUCOSAMINE
639,1EYS,True,False,False,B-2-OCTYLGLUCOSIDE
640,1EZ9,True,False,False,D-GLUCOSE IN LINEAR FORM
641,1EZ9,True,False,True,ALPHA-D-GLUCOSE
642,1F2Q,True,False,True,N-ACETYL-D-GLUCOSAMINE
643,1F2Q,True,False,True,ALPHA-D-MANNOSE
644,1F31,True,False,False,O-SIALIC ACID
645,1F31,True,False,False,ALPHA D-GALACTOSE
646,1F31,True,False,True,ALPHA-D-GLUCOSE
647,1F3J,True,False,True,N-ACETYL-D-GLUCOSAMINE
648,1F42,True,False,True,N-ACETYL-D-GLUCOSAMINE
649,1F42,True,False,True,ALPHA-D-MANNOSE
650,1F45,True,False,True,N-ACETYL-D-GLUCOSAMINE
651,1F45,True,False,True,ALPHA-D-MANNOSE
652,1F4X,True,False,True,"1,2-O-DIMETHYL-4-[2,4-DIHYDROXY-BUTYRAMIDO]-4,6-DIDEOXY-ALPHA-D-MANNOPYRANOSIDE"
653,1F4Y,True,False,True,"2-O-[2-O-METHYL-4-[2,4-DIHYDROXY-BUTYRAMIDO]-4,6-DIDEOXY-]-ALPHA-D-MANNOPYRANOSYL-[1-O-METHYL-4-[2,4-DIHYDROXY-BUTYRAMIDO]-4,6-DIDEOXY]-ALPHA-D-MANNOPYRANOSE"
654,1F6A,True,False,True,N-ACETYL-D-GLUCOSAMINE
655,1F6A,True,False,True,ALPHA-D-MANNOSE
656,1F6A,True,True,False,ALPHA-L-FUCOSE
657,1F88,True,False,True,N-ACETYL-D-GLUCOSAMINE
658,1F88,True,False,True,ALPHA-D-MANNOSE
659,1F8B,True,False,True,N-ACETYL-D-GLUCOSAMINE
660,1F8B,True,False,True,ALPHA-D-MANNOSE
661,1F8C,True,False,True,N-ACETYL-D-GLUCOSAMINE
662,1F8C,True,False,True,ALPHA-D-MANNOSE
663,1F8D,True,False,True,N-ACETYL-D-GLUCOSAMINE
664,1F8D,True,False,True,ALPHA-D-MANNOSE
665,1F8E,True,False,True,N-ACETYL-D-GLUCOSAMINE
666,1F8E,True,False,True,ALPHA-D-MANNOSE
667,1F8Q,True,False,True,N-ACETYL-D-GLUCOSAMINE
668,1F8Q,True,False,True,ALPHA-D-MANNOSE
669,1F8R,True,False,True,N-ACETYL-D-GLUCOSAMINE
670,1F8R,True,True,False,ALPHA-L-FUCOSE
671,1F8S,True,False,True,N-ACETYL-D-GLUCOSAMINE
672,1F8U,True,False,True,N-ACETYL-D-GLUCOSAMINE
673,1F9D,True,False,True,ALPHA-D-GLUCOSE
674,1F9K,True,False,True,N-ACETYL-D-GLUCOSAMINE
675,1F9K,True,False,True,ALPHA-D-MANNOSE
676,1F9K,True,False,True,ALPHA-METHYL-D-GALACTOSIDE
677,1F9O,True,False,True,BETA-D-GLUCOSE
678,1F9O,True,False,True,"1,4-DEOXY-1,4-DITHIO-BETA-D-GLUCOPYRANOSE"
679,1FA9,True,False,True,ALPHA-D-GLUCOSE
680,1FAE,True,False,True,ALPHA-D-GLUCOSE
681,1FAK,True,False,True,ALPHA-D-GLUCOSE
682,1FAK,True,True,False,ALPHA-L-FUCOSE
683,1FAT,True,False,True,N-ACETYL-D-GLUCOSAMINE
684,1FAY,True,False,True,N-ACETYL-D-GLUCOSAMINE
685,1FAY,True,False,True,ALPHA-METHYL-D-GALACTOSIDE
686,1FBC,True,False,False,"2,5-ANHYDROGLUCITOL-1,6-BIPHOSPHATE"
687,1FBD,True,False,False,"2,5-ANHYDROGLUCITOL-1,6-BIPHOSPHATE"
688,1FBE,True,False,False,"2,5-ANHYDROGLUCITOL-1,6-BIPHOSPHATE"
689,1FBF,True,False,False,"2,5-ANHYDROMANNITOL-1,6-DIPHOSPHATE"
690,1FBG,True,False,False,"2,5-ANHYDROMANNITOL-1,6-DIPHOSPHATE"
691,1FBO,True,False,True,ALPHA-D-GLUCOSE
692,1FBO,True,False,False,D-GLUCOSE IN LINEAR FORM
693,1FBW,True,False,True,ALPHA-D-GLUCOSE
694,1FC0,True,False,True,1-N-ACETYL-BETA-D-GLUCOSAMINE
695,1FC1,True,False,True,N-ACETYL-D-GLUCOSAMINE
696,1FC1,True,True,False,ALPHA-L-FUCOSE
697,1FC1,True,False,True,ALPHA-D-MANNOSE
698,1FC1,True,False,True,BETA-D-GALACTOSE
699,1FC2,True,False,True,N-ACETYL-D-GLUCOSAMINE
700,1FC2,True,True,False,ALPHA-L-FUCOSE
701,1FC2,True,False,True,ALPHA-D-MANNOSE
702,1FC2,True,False,True,BETA-D-GALACTOSE
703,1FCE,True,False,True,BETA-D-GLUCOSE
704,1FCE,True,False,True,4-DEOXY-4-THIO-BETA-D-GLUCOPYRANOSE
705,1FCE,True,False,False,O1-METHYL-GLUCOSE
706,1FCP,True,False,False,GLUCOSAMINE 4-PHOSPHATE
707,1FCP,True,False,False,GLUCOSAMINE 1-PHOSPHATE
708,1FCP,True,False,True,3-DEOXY-D-MANNO-OCT-2-ULOSONIC ACID
709,1FCP,True,False,True,L-GLYCERO-D-MANNO-HEPTOPYRANOSE
710,1FCP,True,False,True,4-O-phosphono-D-glycero-beta-D-manno-heptopyranose
711,1FCP,True,False,True,ALPHA-D-GLUCOSE
712,1FCP,True,False,False,ALPHA D-GALACTOSE
713,1FCV,True,False,False,D-GLUCURONIC ACID
714,1FCV,True,False,True,N-ACETYL-D-GLUCOSAMINE
715,1FD7,True,False,True,N-BENZYL-3-(ALPHA-D-GALACTOS-1-YL)-BENZAMIDE
716,1FE2,True,False,True,N-ACETYL-D-GLUCOSAMINE
717,1FE2,True,False,True,BETA-D-MANNOSE
718,1FE2,True,False,False,B-OCTYLGLUCOSIDE
719,1FE8,True,False,True,N-ACETYL-D-GLUCOSAMINE
720,1FE8,True,True,False,ALPHA-L-FUCOSE
721,1FF7,True,True,False,ALPHA-L-FUCOSE
722,1FFM,True,True,False,ALPHA-L-FUCOSE
723,1FFR,True,False,True,N-ACETYL-D-GLUCOSAMINE
724,1FGG,True,False,True,BETA-D-GALACTOSE
725,1FI1,True,False,True,2-amino-2-deoxy-alpha-D-glucopyranose
726,1FI1,True,False,True,3-DEOXY-D-GLUCOSAMINE
727,1FI1,True,False,True,3-DEOXY-D-MANNO-OCT-2-ULOSONIC ACID
728,1FI1,True,False,True,L-GLYCERO-D-MANNO-HEPTOPYRANOSE
729,1FI1,True,False,True,ALPHA-D-GLUCOSE
730,1FI1,True,False,False,ALPHA D-GALACTOSE
731,1FIH,True,False,True,N-ACETYL-D-GALACTOSAMINE
732,1FIW,True,True,False,BETA-L-FUCOSE
733,1FIW,True,False,True,N-ACETYL-D-GLUCOSAMINE
734,1FIW,True,False,True,BETA-D-MANNOSE
735,1FIW,True,False,True,ALPHA-D-MANNOSE
736,1FIZ,True,True,False,BETA-L-FUCOSE
737,1FIZ,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
738,1FIZ,True,False,True,BETA-D-MANNOSE
739,1FJR,True,False,True,N-ACETYL-D-GLUCOSAMINE
740,1FL7,True,False,True,N-ACETYL-D-GLUCOSAMINE
741,1FL7,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
742,1FL7,True,False,True,ALPHA-D-MANNOSE
743,1FLC,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
744,1FLC,True,False,True,N-ACETYL-D-GLUCOSAMINE
745,1FLC,True,False,True,BETA-D-MANNOSE
746,1FLC,True,False,True,ALPHA-D-MANNOSE
747,1FMU,True,False,True,ALPHA-D-MANNOSE
748,1FMU,True,False,True,N-ACETYL-D-GLUCOSAMINE
749,1FMU,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
750,1FMX,True,False,True,BETA-D-MANNOSE
751,1FMX,True,False,True,N-ACETYL-D-GLUCOSAMINE
752,1FNE,True,False,True,N-ACETYL-D-GLUCOSAMINE
753,1FNG,True,False,True,N-ACETYL-D-GLUCOSAMINE
754,1FNZ,True,False,False,N-ACETYL-2-DEOXY-2-AMINO-GALACTOSE
755,1FO2,True,False,False,1-DEOXYMANNOJIRIMYCIN
756,1FOA,True,False,False,URIDINE-DIPHOSPHATE-N-ACETYLGLUCOSAMINE
757,1FPD,True,False,False,"2,5-ANHYDROGLUCITOL-1,6-BIPHOSPHATE"
758,1FPE,True,False,False,"2,5-ANHYDROGLUCITOL-1,6-BIPHOSPHATE"
759,1FPF,True,False,False,"2,5-ANHYDROGLUCITOL-1,6-BIPHOSPHATE"
760,1FPG,True,False,False,"2,5-ANHYDROGLUCITOL-1,6-BIPHOSPHATE"
761,1FPI,True,False,False,"2,5-ANHYDROGLUCITOL-1,6-BIPHOSPHATE"
762,1FPJ,True,False,False,"2,5-ANHYDROGLUCITOL-1,6-BIPHOSPHATE"
763,1FPL,True,False,False,"2,5-ANHYDROGLUCITOL-1,6-BIPHOSPHATE"
764,1FQ3,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
765,1FQ3,True,False,True,N-ACETYL-D-GLUCOSAMINE
766,1FQ3,True,False,True,BETA-D-MANNOSE
767,1FQ4,True,False,True,N-ACETYL-D-GLUCOSAMINE
768,1FQ4,True,False,True,BETA-D-MANNOSE
769,1FQ4,True,False,True,BETA-D-GLUCOSE
770,1FQ4,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
771,1FQ5,True,False,True,N-ACETYL-D-GLUCOSAMINE
772,1FQ5,True,False,True,ALPHA-D-MANNOSE
773,1FQ5,True,False,True,BETA-D-MANNOSE
774,1FQ5,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
775,1FQ6,True,False,True,N-ACETYL-D-GLUCOSAMINE
776,1FQ6,True,False,True,BETA-D-MANNOSE
777,1FQ6,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
778,1FQ7,True,False,True,N-ACETYL-D-GLUCOSAMINE
779,1FQ7,True,False,True,BETA-D-MANNOSE
780,1FQ7,True,False,True,2-KETO-BETA-D-GLUCOSE
781,1FQ8,True,False,True,N-ACETYL-D-GLUCOSAMINE
782,1FQ8,True,False,True,ALPHA-D-MANNOSE
783,1FQ8,True,False,True,BETA-D-MANNOSE
784,1FQ9,True,False,False,"N,O6-DISULFO-GLUCOSAMINE"
785,1FQA,True,False,True,ALPHA-D-GLUCOSE
786,1FQB,True,False,True,ALPHA-D-GLUCOSE
787,1FQC,True,False,False,D-GLUCOSE IN LINEAR FORM
788,1FQC,True,False,True,ALPHA-D-GLUCOSE
789,1FQD,True,False,False,D-GLUCOSE IN LINEAR FORM
790,1FQD,True,False,True,ALPHA-D-GLUCOSE
791,1FR8,True,False,False,GALACTOSE-URIDINE-5'-DIPHOSPHATE
792,1FRT,True,False,True,N-ACETYL-D-GLUCOSAMINE
793,1FRT,True,True,False,ALPHA-L-FUCOSE
794,1FRT,True,False,True,BETA-D-MANNOSE
795,1FRT,True,False,True,ALPHA-D-MANNOSE
796,1FRT,True,False,True,BETA-D-GALACTOSE
797,1FS4,True,False,True,1-DEOXY-1-METHOXYCARBAMIDO-BETA-D-GLUCO-2-HEPTULOPYRANOSONAMIDE
798,1FSS,True,False,True,N-ACETYL-D-GLUCOSAMINE
799,1FSU,True,False,True,N-ACETYL-D-GLUCOSAMINE
800,1FU7,True,False,True,1-DEOXY-1-METHOXYCARBAMIDO-BETA-D-GLUCOPYRANOSE
801,1FU8,True,False,True,1-DEOXY-1-ACETYLAMINO-BETA-D-GLUCO-2-HEPTULOPYRANOSONAMIDE
802,1FUJ,True,False,True,N-ACETYL-D-GLUCOSAMINE
803,1FUJ,True,True,False,ALPHA-L-FUCOSE
804,1FV2,True,False,True,BETA-D-GLUCOSE
805,1FV2,True,False,True,BETA-D-GALACTOSE
806,1FV2,True,False,True,N-ACETYL-D-GALACTOSAMINE
807,1FV2,True,False,False,O-SIALIC ACID
808,1FV3,True,False,True,BETA-D-GLUCOSE
809,1FV3,True,False,True,BETA-D-GALACTOSE
810,1FV3,True,False,True,N-ACETYL-D-GALACTOSAMINE
811,1FV3,True,False,False,O-SIALIC ACID
812,1FVM,True,False,True,BETA-D-GLUCOSE
813,1FWU,True,False,False,O3-SULFONYLGALACTOSE
814,1FWU,True,False,True,BETA-METHYL-N-ACETYL-D-GLUCOSAMINE
815,1FWU,True,True,False,ALPHA-L-FUCOSE
816,1FWV,True,False,False,O3-SULFONYLGALACTOSE
817,1FWV,True,False,True,BETA-METHYL-N-ACETYL-D-GLUCOSAMINE
818,1FWV,True,True,False,ALPHA-L-FUCOSE
819,1FWY,True,False,False,URIDINE-DIPHOSPHATE-N-ACETYLGLUCOSAMINE
820,1FX5,True,False,True,N-ACETYL-D-GLUCOSAMINE
821,1FX5,True,True,False,ALPHA-L-FUCOSE
822,1FX5,True,False,True,ALPHA-D-MANNOSE
823,1FX5,True,False,True,BETA-D-MANNOSE
824,1FY1,True,False,True,N-ACETYL-D-GLUCOSAMINE
825,1FY3,True,False,True,N-ACETYL-D-GLUCOSAMINE
826,1FYT,True,False,True,N-ACETYL-D-GLUCOSAMINE
827,1FYU,True,False,True,ALPHA-D-GLUCOSE
828,1FYU,True,False,True,BETA-D-GALACTOSE
829,1FZA,True,False,True,N-ACETYL-D-GLUCOSAMINE
830,1FZB,True,False,True,N-ACETYL-D-GLUCOSAMINE
831,1FZC,True,False,True,N-ACETYL-D-GLUCOSAMINE
832,1FZC,True,False,True,ALPHA-D-MANNOSE
833,1FZD,True,False,True,N-ACETYL-D-GLUCOSAMINE
834,1FZD,True,False,True,ALPHA-D-MANNOSE
835,1FZD,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
836,1FZE,True,False,True,N-ACETYL-D-GLUCOSAMINE
837,1FZF,True,False,True,N-ACETYL-D-GLUCOSAMINE
838,1FZG,True,False,True,N-ACETYL-D-GLUCOSAMINE
839,1FZJ,True,False,True,N-ACETYL-D-GLUCOSAMINE
